plate_num,can_be_solved
648-5,False
648-6,False
648-7,False
648-8,False
648-9,False
649-0,False
649-1,False
649-2,False
649-3,False
649-4,False
649-5,False
649-6,False
649-7,False
649-8,False
649-9,False
650-0,False
650-1,False
650-2,False
650-3,False
650-4,False
650-5,False
650-6,False
650-6,True
650-7,False
650-8,False
650-9,False
651-0,False
651-1,False
651-2,False
651-3,False
651-4,False
651-5,False
651-6,False
651-6,True
651-7,False
651-8,False
651-9,False
652-0,False
652-1,False
652-2,False
652-3,False
652-3,True
652-4,False
652-5,False
652-6,False
652-7,False
652-8,False
652-9,False
653-0,False
653-1,False
653-1,True
653-2,False
653-3,False
653-4,False
653-5,False
653-6,False
653-7,False
653-8,False
653-9,False
654-0,False
654-1,False
654-2,False
654-3,False
654-4,False
654-5,False
654-5,True
654-6,False
654-7,False
654-8,False
654-9,False
655-0,True
655-0,False
655-1,False
655-2,False
655-3,False
655-3,True
655-4,False
655-5,False
655-5,True
655-6,False
655-7,False
655-7,True
655-8,False
655-9,False
656-0,False
656-1,False
656-2,False
656-3,False
656-4,False
656-5,False
656-6,False
656-7,False
656-8,False
656-9,False
657-0,False
657-1,False
657-2,False
657-3,False
657-4,False
657-5,False
657-6,False
657-7,False
657-8,False
657-9,False
658-0,False
658-1,False
658-2,False
658-3,False
658-4,False
658-5,False
658-6,False
658-7,False
658-8,False
658-9,False
659-0,False
659-1,False
659-2,False
659-3,False
659-4,False
659-5,False
659-6,False
659-7,False
659-8,False
659-9,False
660-0,True
660-0,False
660-1,True
660-1,False
660-2,False
660-3,False
660-4,False
660-5,False
660-6,False
660-7,False
660-8,False
660-9,False
661-0,True
661-0,False
661-1,False
661-1,True
661-2,False
661-3,False
661-4,False
661-5,False
661-6,False
661-7,False
661-8,False
661-9,False
662-0,False
662-0,True
662-1,False
662-2,False
662-2,True
662-3,False
662-4,False
662-5,False
662-6,False
662-7,False
662-8,False
662-9,False
663-0,False
663-0,True
663-1,False
663-2,False
663-3,False
663-4,False
663-5,False
663-6,False
663-6,True
663-7,False
663-8,False
663-9,False
664-0,False
664-0,True
664-1,False
664-2,False
664-3,False
664-4,False
664-5,False
664-6,False
664-7,False
664-8,False
664-9,False
665-0,False
665-0,True
665-1,False
665-2,False
665-3,False
665-4,False
665-5,False
665-6,False
665-7,False
665-8,False
665-9,False
666-0,False
666-0,True
666-1,False
666-2,True
666-2,False
666-3,False
666-4,False
666-5,False
666-6,False
666-7,False
666-8,False
666-9,False
667-0,False
667-0,True
667-1,False
667-2,False
667-3,False
667-4,False
667-5,False
667-6,False
667-7,False
667-8,False
667-9,False
668-0,True
668-0,False
668-1,False
668-2,False
668-3,False
668-4,False
668-5,False
668-6,False
668-7,False
668-8,False
668-9,False
669-0,True
669-0,False
669-1,False
669-2,False
669-3,False
669-4,False
669-5,False
669-6,False
669-7,False
669-8,False
669-9,False
670-0,False
670-1,False
670-2,False
670-3,False
670-4,False
670-5,False
670-6,False
670-7,False
670-8,False
670-9,False
671-0,False
671-1,False
671-2,False
671-3,False
671-4,False
671-5,False
671-6,False
671-7,False
671-8,False
671-9,False
672-0,False
672-1,False
672-2,False
672-3,False
672-4,False
672-5,False
672-6,False
672-7,False
672-8,False
672-9,False
673-0,False
673-1,False
673-2,False
673-3,False
673-4,False
673-5,False
673-6,False
673-7,False
673-8,False
673-9,False
674-0,False
674-1,False
674-2,False
674-3,False
674-4,False
674-5,False
674-6,False
674-7,False
674-8,False
674-9,False
675-0,False
675-1,False
675-2,False
675-3,False
675-4,False
675-5,False
675-6,False
675-7,False
675-8,False
675-9,False
676-0,False
676-1,False
676-2,False
676-3,False
676-4,False
676-5,False
676-6,False
676-7,False
676-8,False
676-8,True
676-9,False
677-0,False
677-0,True
677-1,False
677-2,False
677-3,False
677-4,False
677-5,False
677-6,False
677-7,False
677-8,False
677-9,False
678-0,False
678-1,False
678-2,False
678-3,False
678-4,False
678-5,False
678-6,False
678-7,False
678-8,False
678-9,False
679-0,False
679-1,False
679-2,False
679-3,False
679-4,False
679-5,False
679-6,False
679-7,False
679-8,False
679-9,False
680-0,False
680-1,False
680-2,False
680-3,False
680-4,False
680-5,False
680-6,False
680-7,False
680-8,False
680-9,False
681-0,False
681-1,False
681-2,False
681-3,False
681-4,False
681-5,False
681-6,False
681-7,False
681-8,False
681-9,False
682-0,False
682-1,False
682-2,False
682-3,False
682-4,False
682-5,False
682-6,False
682-7,False
682-8,False
682-9,False
683-0,False
683-1,False
683-2,False
683-3,False
683-4,False
683-5,False
683-6,False
683-7,False
683-8,False
683-9,False
684-0,False
684-1,False
684-2,False
684-3,False
684-4,False
684-5,False
684-6,False
684-7,False
684-8,False
684-9,False
685-0,False
685-1,False
685-2,False
685-3,False
685-4,False
685-5,False
685-6,False
685-7,False
685-8,False
685-9,False
686-0,False
686-1,False
686-2,False
686-3,False
686-4,False
686-5,False
686-6,False
686-7,False
686-8,False
686-9,False
687-0,False
687-1,False
687-2,False
687-3,False
687-4,False
687-5,False
687-6,False
687-7,False
687-8,False
687-9,False
688-0,False
688-0,True
688-1,False
688-2,False
688-3,False
688-4,False
688-5,False
688-6,False
688-7,False
688-8,False
688-9,False
689-0,False
689-1,False
689-2,False
689-3,False
689-4,False
689-5,False
689-6,False
689-7,False
689-8,False
689-9,False
690-0,False
690-1,False
690-2,False
690-3,False
690-4,False
690-5,False
690-6,False
690-7,False
690-8,False
690-9,False
691-0,False
691-1,False
691-2,False
691-3,False
691-4,False
691-5,False
691-6,False
691-7,False
691-8,False
691-9,False
692-0,False
692-1,False
692-2,False
692-3,False
692-4,False
692-5,False
692-6,False
692-7,False
692-8,False
692-9,False
693-0,False
693-1,False
693-2,False
693-3,False
693-4,False
693-5,False
693-6,False
693-7,False
693-8,False
693-9,False
694-0,False
694-1,False
694-2,False
694-3,False
694-4,False
694-5,False
694-6,False
694-7,False
694-8,False
694-9,False
695-0,False
695-1,False
695-2,False
695-3,False
695-4,False
695-5,False
695-6,False
695-7,False
695-8,False
695-9,False
696-0,False
696-1,False
696-2,False
696-3,False
696-4,False
696-5,False
696-6,False
696-7,False
696-8,False
696-9,False
697-0,False
697-1,False
697-2,False
697-3,False
697-4,False
697-5,False
697-6,False
697-7,False
697-8,False
697-9,False
698-0,False
698-1,False
698-2,False
698-3,False
698-4,False
698-5,False
698-6,False
698-7,False
698-8,False
698-9,False
699-0,False
699-0,True
699-1,False
699-2,False
699-3,False
699-4,False
699-5,False
699-6,False
699-7,False
699-8,False
699-9,False
700-0,True
700-0,False
700-1,False
700-2,False
700-3,False
700-4,False
700-5,False
700-6,False
700-7,False
700-8,False
700-9,False
701-0,False
701-0,True
701-1,False
701-2,False
701-3,False
701-4,False
701-5,False
701-6,False
701-7,False
701-8,False
701-9,False
702-0,False
702-1,False
702-2,False
702-3,False
702-4,False
702-5,False
702-6,False
702-7,False
702-8,False
702-9,False
703-0,False
703-1,False
703-2,False
703-3,False
703-4,False
703-5,False
703-6,False
703-7,False
703-8,False
703-9,False
704-0,False
704-1,False
704-2,False
704-3,False
704-4,False
704-5,False
704-6,False
704-7,False
704-8,False
704-9,False
705-0,False
705-1,False
705-2,False
705-3,False
705-4,False
705-5,False
705-6,False
705-7,False
705-8,False
705-9,False
706-0,False
706-1,False
706-2,False
706-3,False
706-4,False
706-5,False
706-6,False
706-7,False
706-7,True
706-8,False
706-9,False
707-0,False
707-1,False
707-1,True
707-2,False
707-3,False
707-4,False
707-5,False
707-6,False
707-7,False
707-8,False
707-9,False
708-0,False
708-1,False
708-2,False
708-3,False
708-4,False
708-5,False
708-6,False
708-7,False
708-8,False
708-9,False
709-0,False
709-1,False
709-2,False
709-3,False
709-4,False
709-5,False
709-6,False
709-7,False
709-8,False
709-9,False
710-0,False
710-0,True
710-1,False
710-2,False
710-3,False
710-4,False
710-5,False
710-6,False
710-7,False
710-8,False
710-9,False
711-0,False
711-0,True
711-1,False
711-2,False
711-3,False
711-4,False
711-5,False
711-6,False
711-7,False
711-8,False
711-9,False
712-0,False
712-1,False
712-2,False
712-3,False
712-4,False
712-5,False
712-6,False
712-7,False
712-8,False
712-9,False
713-0,False
713-1,False
713-2,False
713-3,False
713-4,False
713-5,False
713-6,False
713-7,False
713-8,False
713-9,False
714-0,False
714-1,False
714-2,False
714-3,False
714-4,False
714-5,False
714-6,False
714-7,False
714-8,False
714-9,False
715-0,False
715-1,False
715-2,False
715-3,False
715-4,False
715-5,False
715-6,False
715-7,False
715-8,False
715-9,False
716-0,False
716-1,False
716-2,False
716-3,False
716-4,False
716-5,False
716-6,False
716-7,False
716-7,True
716-8,False
716-9,False
717-0,False
717-1,False
717-1,True
717-2,False
717-3,False
717-4,False
717-5,False
717-6,False
717-7,False
717-8,False
717-9,False
718-0,False
718-1,False
718-2,False
718-3,False
718-4,False
718-5,False
718-6,False
718-7,False
718-8,False
718-9,False
719-0,False
719-1,False
719-2,False
719-3,False
719-4,False
719-5,False
719-6,False
719-7,False
719-8,False
719-9,False
720-0,False
720-1,False
720-2,False
720-3,False
720-4,False
720-5,False
720-6,False
720-7,False
720-8,False
720-9,False
721-0,False
721-1,False
721-2,False
721-3,False
721-4,False
721-5,False
721-6,False
721-7,False
721-8,False
721-9,False
722-0,True
722-0,False
722-1,False
722-2,False
722-3,False
722-4,False
722-5,False
722-6,False
722-7,False
722-8,False
722-9,False
723-0,False
723-1,False
723-2,False
723-3,False
723-4,False
723-5,False
723-6,False
723-7,False
723-8,False
723-9,False
724-0,False
724-1,False
724-2,False
724-3,False
724-4,False
724-5,False
724-6,False
724-7,False
724-8,False
724-9,False
725-0,False
725-1,False
725-2,False
725-3,False
725-4,False
725-5,False
725-6,False
725-7,False
725-8,False
725-9,False
726-0,False
726-1,False
726-2,False
726-3,False
726-4,False
726-5,False
726-6,False
726-7,False
726-8,False
726-9,False
727-0,False
727-1,False
727-2,False
727-2,True
727-3,False
727-4,False
727-5,False
727-6,False
727-7,False
727-8,False
727-9,False
728-0,False
728-1,False
728-2,False
728-3,False
728-4,False
728-5,False
728-6,False
728-7,False
728-8,False
728-9,False
729-0,False
729-1,False
729-2,False
729-3,False
729-4,False
729-5,False
729-6,False
729-7,False
729-8,False
729-9,False
730-0,False
730-1,False
730-2,False
730-3,False
730-4,False
730-5,False
730-6,False
730-7,False
730-8,False
730-9,False
731-0,False
731-1,False
731-2,False
731-3,False
731-4,False
731-5,False
731-6,False
731-7,False
731-8,False
731-9,False
732-0,False
732-1,False
732-2,False
732-3,False
732-4,False
732-5,False
732-6,False
732-7,False
732-8,False
732-9,False
733-0,False
733-0,True
733-1,False
733-2,False
733-3,False
733-4,False
733-5,False
733-6,False
733-7,False
733-8,False
733-9,False
734-0,False
734-1,False
734-2,False
734-3,False
734-4,False
734-5,False
734-6,False
734-7,False
734-8,False
734-9,False
735-0,False
735-1,False
735-2,False
735-3,False
735-4,False
735-5,False
735-6,False
735-7,False
735-7,True
735-8,False
735-9,False
736-0,False
736-1,False
736-2,False
736-3,False
736-4,False
736-5,False
736-6,False
736-7,False
736-8,False
736-9,False
737-0,False
737-1,False
737-2,False
737-3,False
737-4,False
737-5,False
737-6,False
737-6,True
737-7,False
737-8,False
737-9,False
738-0,False
738-1,False
738-2,False
738-3,False
738-4,False
738-5,False
738-6,False
738-7,False
738-8,False
738-9,False
739-0,False
739-1,False
739-2,False
739-3,False
739-4,False
739-5,False
739-6,False
739-7,False
739-8,False
739-9,False
740-0,False
740-1,False
740-2,False
740-3,False
740-4,False
740-5,False
740-6,False
740-7,False
740-8,False
740-9,False
741-0,False
741-1,False
741-2,False
741-3,False
741-4,False
741-5,False
741-6,False
741-7,False
741-8,False
741-9,False
742-0,False
742-1,False
742-2,False
742-3,False
742-4,False
742-5,False
742-6,False
742-7,False
742-8,False
742-9,False
743-0,False
743-1,False
743-2,False
743-3,False
743-4,False
743-5,False
743-6,False
743-7,False
743-8,False
743-9,False
744-0,False
744-0,True
744-1,False
744-2,False
744-3,False
744-4,False
744-5,False
744-6,False
744-7,False
744-8,False
744-9,False
745-0,False
745-1,False
745-2,False
745-3,False
745-4,False
745-5,False
745-6,False
745-7,False
745-8,False
745-9,False
746-0,False
746-1,False
746-2,False
746-3,False
746-4,False
746-5,False
746-6,False
746-7,False
746-8,False
746-9,False
747-0,False
747-1,False
747-2,False
747-3,False
747-4,False
747-5,False
747-6,False
747-7,False
747-8,False
747-9,False
748-0,False
748-1,False
748-2,False
748-3,False
748-4,False
748-5,False
748-6,False
748-7,False
748-8,False
748-9,False
749-0,False
749-1,False
749-2,False
749-3,False
749-4,False
749-5,False
749-6,False
749-7,False
749-8,False
749-9,False
750-0,False
750-1,False
750-2,False
750-3,False
750-4,False
750-5,False
750-6,False
750-7,False
750-8,False
750-9,False
751-0,False
751-1,False
751-2,False
751-3,False
751-4,False
751-5,False
751-6,False
751-7,False
751-8,False
751-9,False
752-0,False
752-1,False
752-2,False
752-3,False
752-4,False
752-5,False
752-6,False
752-7,False
752-8,False
752-9,False
753-0,False
753-1,False
753-2,False
753-3,False
753-4,False
753-5,False
753-6,False
753-7,False
753-7,True
753-8,False
753-9,False
754-0,False
754-1,False
754-2,False
754-3,False
754-4,False
754-5,False
754-6,False
754-7,False
754-8,False
754-9,False
755-0,False
755-0,True
755-1,False
755-2,False
755-3,False
755-4,False
755-5,False
755-6,False
755-7,False
755-8,False
755-9,False
756-0,False
756-1,False
756-2,False
756-3,False
756-4,False
756-5,False
756-6,False
756-6,True
756-7,False
756-8,False
756-9,False
757-0,False
757-1,False
757-2,False
757-3,False
757-4,False
757-5,False
757-6,False
757-7,False
757-8,False
757-9,False
758-0,False
758-1,False
758-2,False
758-3,False
758-4,False
758-5,False
758-6,False
758-7,False
758-8,False
758-9,False
759-0,False
759-1,False
759-2,False
759-3,False
759-4,False
759-5,False
759-6,False
759-7,False
759-8,False
759-9,False
760-0,False
760-1,False
760-2,False
760-3,False
760-4,False
760-5,False
760-6,False
760-7,False
760-7,True
760-8,False
760-9,False
761-0,False
761-1,False
761-2,False
761-3,False
761-4,False
761-5,False
761-6,False
761-7,False
761-7,True
761-8,False
761-9,False
762-0,False
762-1,False
762-2,False
762-3,False
762-4,False
762-5,False
762-6,False
762-7,False
762-8,False
762-9,False
763-0,False
763-1,False
763-2,False
763-3,False
763-4,False
763-5,False
763-6,False
763-7,False
763-8,False
763-9,False
764-0,False
764-1,False
764-2,False
764-3,False
764-4,False
764-5,False
764-6,False
764-7,False
764-8,False
764-9,False
765-0,False
765-1,False
765-2,False
765-3,False
765-4,False
765-5,False
765-6,False
765-6,True
765-7,False
765-8,False
765-9,False
766-0,False
766-0,True
766-1,False
766-2,False
766-3,False
766-4,False
766-5,False
766-6,False
766-6,True
766-7,False
766-8,True
766-8,False
766-9,False
767-0,False
767-1,False
767-2,False
767-3,False
767-4,False
767-5,False
767-6,False
767-7,False
767-8,False
767-9,False
768-0,False
768-1,False
768-2,False
768-3,False
768-4,False
768-5,False
768-6,False
768-7,False
768-8,False
768-9,False
769-0,False
769-1,False
769-2,False
769-3,False
769-4,False
769-5,False
769-6,False
769-7,False
769-8,False
769-9,False
770-0,False
770-0,True
770-1,False
770-1,True
770-2,False
770-3,False
770-4,False
770-5,False
770-6,False
770-7,False
770-8,False
770-9,False
771-0,False
771-0,True
771-1,False
771-1,True
771-2,False
771-3,False
771-4,False
771-5,False
771-6,False
771-7,False
771-8,False
771-9,False
772-0,False
772-0,True
772-1,False
772-2,False
772-2,True
772-3,False
772-4,False
772-5,False
772-6,False
772-7,False
772-8,False
772-9,False
773-0,False
773-0,True
773-1,False
773-2,False
773-3,False
773-4,False
773-5,False
773-6,False
773-6,True
773-7,False
773-8,False
773-9,False
774-0,False
774-0,True
774-1,False
774-2,False
774-3,False
774-4,False
774-5,False
774-6,False
774-7,False
774-8,False
774-9,False
775-0,False
775-0,True
775-1,False
775-2,False
775-3,False
775-4,False
775-5,False
775-6,False
775-7,False
775-8,False
775-9,False
776-0,False
776-0,True
776-1,False
776-2,False
776-3,False
776-4,False
776-5,False
776-6,False
776-7,False
776-8,False
776-9,False
777-0,False
777-0,True
777-1,False
777-2,False
777-2,True
777-3,False
777-4,False
777-5,False
777-6,False
777-7,False
777-8,False
777-9,False
778-0,True
778-0,False
778-1,False
778-2,False
778-3,False
778-4,False
778-5,False
778-6,False
778-7,False
778-8,False
778-9,False
779-0,True
779-0,False
779-1,False
779-2,False
779-3,False
779-4,False
779-5,False
779-6,False
779-7,False
779-8,False
779-9,False
780-0,False
780-1,False
780-2,False
780-3,False
780-4,False
780-5,False
780-6,False
780-7,False
780-8,False
780-9,False
781-0,False
781-1,False
781-2,False
781-3,False
781-4,False
781-5,False
781-6,False
781-7,False
781-8,False
781-9,False
782-0,False
782-1,False
782-2,False
782-3,False
782-4,False
782-5,False
782-6,False
782-7,False
782-8,False
782-9,False
783-0,False
783-1,False
783-2,False
783-3,False
783-4,False
783-5,False
783-6,False
783-7,False
783-8,False
783-9,False
784-0,False
784-1,False
784-2,False
784-3,True
784-3,False
784-4,False
784-5,False
784-6,False
784-7,False
784-8,False
784-9,False
785-0,False
785-1,False
785-2,False
785-3,False
785-4,False
785-5,False
785-6,False
785-7,False
785-8,False
785-9,False
786-0,False
786-1,False
786-2,False
786-3,False
786-4,False
786-5,False
786-6,False
786-7,False
786-8,False
786-9,False
787-0,False
787-1,False
787-2,False
787-3,False
787-4,False
787-5,False
787-6,False
787-7,False
787-8,False
787-9,False
787-9,True
788-0,False
788-0,True
788-1,False
788-2,False
788-3,False
788-4,False
788-5,False
788-6,False
788-7,False
788-8,False
788-9,False
789-0,False
789-1,False
789-2,False
789-3,False
789-4,False
789-5,False
789-6,False
789-7,False
789-8,False
789-9,False
790-0,False
790-1,False
790-2,False
790-3,False
790-4,False
790-5,False
790-6,False
790-7,False
790-8,False
790-9,False
791-0,False
791-1,False
791-2,False
791-3,False
791-4,False
791-5,False
791-6,False
791-7,False
791-8,False
791-9,False
792-0,False
792-1,False
792-2,False
792-3,False
792-4,False
792-5,False
792-6,False
792-7,False
792-8,False
792-9,False
793-0,False
793-1,False
793-2,False
793-3,False
793-4,False
793-5,False
793-6,False
793-7,False
793-8,False
793-9,False
794-0,False
794-1,False
794-2,False
794-3,False
794-4,False
794-5,False
794-6,False
794-7,False
794-8,False
794-9,False
795-0,False
795-1,False
795-2,False
795-3,False
795-4,False
795-5,False
795-6,False
795-7,False
795-8,False
795-9,False
796-0,False
796-1,False
796-2,False
796-3,False
796-4,False
796-5,False
796-6,False
796-7,False
796-8,False
796-9,False
797-0,False
797-1,False
797-2,False
797-3,False
797-4,False
797-5,False
797-6,False
797-7,False
797-8,False
797-9,False
798-0,False
798-1,False
798-2,False
798-3,False
798-4,False
798-5,False
798-6,False
798-7,False
798-8,False
798-9,False
799-0,False
799-0,True
799-1,False
799-2,False
799-3,False
799-4,False
799-5,False
799-6,False
799-7,False
799-8,False
799-9,False
800-0,True
800-0,False
800-1,False
800-2,False
800-3,False
800-4,False
800-5,False
800-6,False
800-7,False
800-8,False
800-9,False
801-0,False
801-0,True
801-1,False
801-2,False
801-3,False
801-4,False
801-5,False
801-6,False
801-7,False
801-8,False
801-9,False
802-0,False
802-1,False
802-2,False
802-3,False
802-4,False
802-5,False
802-6,False
802-7,False
802-8,False
802-9,False
803-0,False
803-1,False
803-2,False
803-3,False
803-4,False
803-5,False
803-6,False
803-7,False
803-8,False
803-9,False
804-0,False
804-1,False
804-2,False
804-3,False
804-4,False
804-5,False
804-6,False
804-7,False
804-8,False
804-9,False
805-0,False
805-1,False
805-2,False
805-3,False
805-4,False
805-5,False
805-6,False
805-7,False
805-8,False
805-9,False
806-0,False
806-1,False
806-2,False
806-3,False
806-4,False
806-5,False
806-6,False
806-7,False
806-8,False
806-9,False
807-0,False
807-1,False
807-2,False
807-3,False
807-4,False
807-5,False
807-6,False
807-7,False
807-8,False
807-8,True
807-9,False
808-0,False
808-1,False
808-1,True
808-2,False
808-3,False
808-4,False
808-5,False
808-6,False
808-7,False
808-8,False
808-9,False
809-0,False
809-1,False
809-2,False
809-3,False
809-4,False
809-5,False
809-6,False
809-7,False
809-8,False
809-9,False
810-0,False
810-0,True
810-1,False
810-2,False
810-3,False
810-4,False
810-5,False
810-6,False
810-7,False
810-8,False
810-9,False
811-0,True
811-0,False
811-1,False
811-2,False
811-3,False
811-4,False
811-5,False
811-6,False
811-7,False
811-8,False
811-9,False
812-0,False
812-1,False
812-2,False
812-3,False
812-4,False
812-5,False
812-6,False
812-7,False
812-8,False
812-9,False
813-0,False
813-1,False
813-2,False
813-3,False
813-4,False
813-5,False
813-6,False
813-7,False
813-8,False
813-9,False
814-0,False
814-1,False
814-2,False
814-3,False
814-4,False
814-5,False
814-6,False
814-7,False
814-8,False
814-9,False
815-0,False
815-1,False
815-2,False
815-3,False
815-4,False
815-5,False
815-6,False
815-7,False
815-8,False
815-9,False
816-0,False
816-1,False
816-2,False
816-3,False
816-4,False
816-5,False
816-6,False
816-7,False
816-8,False
816-9,False
817-0,False
817-1,False
817-2,False
817-3,False
817-4,False
817-5,False
817-6,False
817-7,False
817-8,False
817-8,True
817-9,False
818-0,False
818-1,False
818-1,True
818-2,False
818-3,False
818-4,False
818-5,False
818-6,False
818-7,False
818-8,False
818-9,False
819-0,False
819-1,False
819-2,False
819-3,False
819-4,False
819-5,False
819-6,False
819-7,False
819-8,False
819-9,False
820-0,False
820-1,False
820-2,False
820-3,False
820-4,False
820-5,False
820-6,False
820-7,False
820-8,False
820-9,False
821-0,False
821-1,False
821-2,False
821-3,False
821-4,False
821-5,False
821-6,False
821-7,False
821-8,False
821-9,False
822-0,True
822-0,False
822-1,False
822-2,False
822-3,False
822-4,False
822-5,False
822-6,False
822-7,False
822-8,False
822-9,False
823-0,False
823-1,False
823-2,False
823-3,False
823-4,False
823-5,False
823-6,False
823-7,False
823-8,False
823-9,False
824-0,False
824-1,False
824-2,False
824-3,False
824-4,False
824-5,False
824-6,False
824-7,False
824-8,False
824-9,False
825-0,False
825-1,False
825-2,False
825-3,False
825-4,False
825-5,False
825-6,False
825-7,False
825-8,False
825-9,False
826-0,False
826-1,False
826-2,False
826-3,False
826-4,False
826-5,False
826-6,False
826-7,False
826-8,False
826-9,False
827-0,False
827-1,False
827-2,False
827-3,False
827-4,False
827-4,True
827-5,False
827-6,False
827-7,False
827-8,False
827-9,False
828-0,False
828-1,False
828-2,False
828-2,True
828-3,False
828-4,False
828-5,False
828-6,False
828-7,False
828-8,False
828-9,False
829-0,False
829-1,False
829-2,False
829-3,False
829-4,False
829-5,False
829-6,False
829-7,False
829-8,False
829-9,False
830-0,False
830-1,False
830-2,False
830-3,False
830-4,False
830-5,False
830-6,False
830-7,False
830-8,False
830-9,False
831-0,False
831-1,False
831-2,False
831-3,False
831-4,False
831-5,False
831-6,False
831-7,False
831-8,False
831-9,False
832-0,False
832-1,False
832-2,False
832-3,False
832-4,False
832-5,False
832-6,False
832-7,False
832-8,False
832-9,False
833-0,False
833-0,True
833-1,False
833-2,False
833-3,False
833-4,False
833-5,False
833-6,False
833-7,False
833-8,False
833-9,False
834-0,False
834-1,False
834-2,False
834-3,False
834-4,False
834-5,False
834-6,False
834-7,False
834-8,False
834-9,False
835-0,False
835-1,False
835-2,False
835-3,False
835-4,False
835-5,False
835-6,False
835-7,False
835-8,False
835-9,False
836-0,False
836-1,False
836-2,False
836-3,False
836-4,False
836-5,False
836-6,False
836-7,False
836-8,False
836-9,False
837-0,False
837-1,False
837-2,False
837-3,False
837-4,False
837-5,False
837-6,False
837-7,False
837-8,False
837-9,False
838-0,False
838-1,False
838-2,False
838-3,False
838-4,False
838-5,False
838-6,False
838-6,True
838-7,False
838-8,False
838-9,False
839-0,False
839-1,False
839-2,False
839-3,False
839-4,False
839-5,False
839-6,False
839-7,False
839-8,False
839-9,False
840-0,False
840-1,False
840-2,False
840-3,False
840-4,False
840-5,False
840-6,False
840-7,False
840-8,False
840-9,False
841-0,False
841-1,False
841-2,False
841-3,False
841-4,False
841-5,False
841-6,False
841-7,False
841-8,False
841-9,False
842-0,False
842-1,False
842-2,False
842-3,False
842-4,False
842-5,False
842-6,False
842-7,False
842-8,False
842-9,False
843-0,False
843-1,False
843-2,False
843-3,False
843-4,False
843-5,False
843-6,False
843-7,False
843-8,False
843-9,False
844-0,False
844-0,True
844-1,False
844-2,False
844-3,False
844-4,False
844-5,False
844-6,False
844-7,False
844-8,False
844-9,False
845-0,False
845-1,False
845-2,False
845-3,False
845-4,False
845-5,False
845-6,False
845-7,False
845-8,False
845-9,False
846-0,False
846-1,False
846-2,False
846-3,False
846-4,False
846-5,False
846-6,False
846-7,False
846-8,False
846-9,False
847-0,False
847-1,False
847-2,False
847-3,False
847-4,False
847-5,False
847-6,False
847-7,False
847-8,False
847-9,False
848-0,False
848-1,False
848-2,False
848-3,False
848-4,False
848-5,False
848-6,False
848-7,False
848-8,False
848-9,False
849-0,False
849-1,False
849-2,False
849-3,False
849-4,False
849-5,False
849-6,False
849-7,False
849-8,False
849-9,False
850-0,False
850-1,False
850-2,False
850-3,False
850-4,False
850-5,False
850-6,False
850-7,False
850-8,False
850-9,False
851-0,False
851-1,False
851-2,False
851-3,False
851-4,False
851-5,False
851-6,False
851-7,False
851-8,False
851-9,False
852-0,False
852-1,False
852-2,False
852-3,False
852-4,False
852-5,False
852-6,False
852-7,False
852-8,False
852-9,False
853-0,False
853-1,False
853-2,False
853-3,False
853-4,False
853-5,False
853-6,False
853-7,False
853-8,False
853-9,False
854-0,False
854-1,False
854-2,False
854-3,False
854-4,False
854-5,False
854-6,False
854-7,False
854-8,False
854-9,False
855-0,False
855-0,True
855-1,False
855-2,False
855-3,False
855-4,False
855-5,False
855-6,False
855-7,False
855-8,False
855-9,False
856-0,False
856-1,False
856-2,False
856-3,False
856-4,False
856-5,False
856-6,False
856-7,False
856-8,False
856-9,False
857-0,False
857-1,False
857-2,False
857-3,False
857-4,False
857-5,False
857-6,False
857-7,False
857-8,False
857-9,False
858-0,False
858-1,False
858-2,False
858-3,False
858-4,False
858-5,False
858-6,False
858-7,False
858-8,False
858-9,False
859-0,False
859-1,False
859-2,False
859-3,False
859-4,False
859-5,False
859-6,False
859-7,False
859-8,False
859-9,False
860-0,False
860-1,False
860-2,False
860-3,False
860-4,False
860-5,False
860-6,False
860-7,False
860-8,False
860-9,False
861-0,False
861-1,False
861-2,False
861-3,False
861-4,False
861-5,False
861-6,False
861-7,False
861-8,False
861-9,False
862-0,False
862-1,False
862-2,False
862-3,False
862-4,False
862-5,False
862-6,False
862-7,False
862-8,False
862-9,False
863-0,False
863-1,False
863-2,False
863-3,False
863-4,False
863-5,False
863-6,False
863-7,False
863-8,False
863-9,False
864-0,False
864-1,False
864-2,False
864-3,False
864-4,False
864-5,False
864-6,False
864-7,False
864-8,False
864-9,False
865-0,False
865-1,False
865-2,False
865-3,False
865-4,False
865-5,False
865-6,False
865-7,False
865-8,False
865-9,False
866-0,False
866-0,True
866-1,False
866-2,False
866-3,False
866-4,False
866-5,False
866-6,False
866-7,False
866-8,False
866-9,False
867-0,False
867-1,False
867-2,False
867-3,False
867-4,False
867-5,False
867-6,False
867-7,False
867-7,True
867-8,False
867-9,False
868-0,False
868-1,False
868-2,False
868-3,False
868-4,False
868-5,False
868-6,False
868-7,False
868-8,False
868-9,False
869-0,False
869-1,False
869-2,False
869-3,False
869-4,False
869-5,False
869-6,False
869-7,False
869-8,False
869-9,False
870-0,False
870-1,False
870-2,False
870-3,False
870-4,False
870-5,False
870-6,False
870-7,False
870-8,False
870-8,True
870-9,False
871-0,False
871-1,False
871-2,False
871-3,False
871-4,False
871-5,False
871-6,False
871-7,False
871-8,False
871-8,True
871-9,False
872-0,False
872-1,False
872-2,False
872-3,False
872-4,True
872-4,False
872-5,False
